distance,elevation
885.84105659027,-2336.8564453125
886.851137612608,-2336.8564453125
887.861218634945,-2336.85131835937
888.871299657283,-2336.74609375
889.881380679621,-2336.8525390625
890.891461701959,-2337.27392578125
891.901542724297,-2337.3984375
892.911623746635,-2337.46020507812
893.921704768972,-2337.47998046875
894.93178579131,-2337.47875976562
895.941866813648,-2337.46630859375
896.951947835986,-2337.587890625
897.962028858324,-2337.802734375
898.972109880661,-2338.14794921875
899.982190902999,-2338.37377929687
900.992271925337,-2338.37670898437
902.002352947675,-2338.33544921875
903.012433970013,-2338.37622070312
904.022514992351,-2338.54736328125
905.032596014688,-2338.37963867188
906.042677037026,-2338.40869140625
907.052758059364,-2338.40673828125
908.062839081702,-2338.42114257813
909.07292010404,-2338.42822265625
910.083001126377,-2338.59106445313
911.093082148715,-2338.7138671875
912.103163171053,-2338.99975585937
913.113244193391,-2339.12548828125
914.123325215729,-2339.13623046875
915.133406238066,-2339.22631835937
916.143487260404,-2339.01147460937
917.153568282742,-2338.77197265625
918.16364930508,-2338.82934570312
919.173730327418,-2338.76416015625
920.183811349756,-2338.748046875
921.193892372093,-2338.78393554687
922.203973394431,-2339.16015625
923.214054416769,-2339.62426757813
924.224135439107,-2339.42456054687
925.234216461445,-2339.47290039062
926.244297483783,-2339.419921875
927.25437850612,-2339.39233398437
928.264459528458,-2339.16723632812
929.274540550796,-2339.11572265625
930.284621573134,-2338.931640625
931.294702595472,-2338.83569335937
932.30478361781,-2338.9287109375
933.314864640147,-2339.12280273438
934.324945662485,-2339.15454101562
935.335026684823,-2339.41796875
936.345107707161,-2339.662109375
937.355188729499,-2339.62841796875
938.365269751836,-2339.70043945312
939.375350774174,-2339.65698242188
940.385431796512,-2339.64331054687
941.39551281885,-2339.48022460937
942.405593841188,-2339.58032226562
943.415674863526,-2339.93334960937
944.425755885863,-2340.0458984375
945.435836908201,-2340.005859375
946.445917930539,-2340.13842773437
947.455998952877,-2340.171875
948.466079975215,-2340.49462890625
949.476160997553,-2340.40307617187
950.48624201989,-2340.42504882812
951.496323042228,-2340.47534179687
952.506404064566,-2340.34619140625
953.516485086904,-2340.337890625
954.526566109242,-2340.30908203125
955.536647131579,-2340.41357421875
956.546728153917,-2340.4130859375
957.556809176255,-2340.64135742187
958.566890198593,-2340.76635742187
959.576971220931,-2340.69653320312
960.587052243269,-2340.70288085937
961.597133265606,-2340.75463867187
962.607214287944,-2340.84912109375
963.617295310282,-2340.85864257812
964.62737633262,-2340.86059570313
965.637457354958,-2340.76123046875
966.647538377296,-2340.63940429687
967.657619399633,-2340.6416015625
968.667700421971,-2340.64526367187
969.677781444309,-2340.60205078125
970.687862466647,-2340.537109375
971.697943488985,-2340.54418945313
972.708024511322,-2340.4990234375
973.71810553366,-2340.51879882812
974.728186555998,-2340.53442382812
975.738267578336,-2340.287109375
976.748348600674,-2340.52124023437
977.758429623012,-2340.73071289062
978.768510645349,-2340.923828125
979.778591667687,-2340.94702148437
980.788672690025,-2341.14038085937
981.798753712363,-2340.9677734375
982.808834734701,-2340.79052734375
983.818915757039,-2340.71630859375
984.828996779376,-2340.6162109375
985.839077801714,-2340.490234375
986.849158824052,-2340.50317382812
987.85923984639,-2340.38208007812
988.869320868728,-2340.30834960937
989.879401891066,-2340.29760742187
990.889482913403,-2340.11450195312
991.899563935741,-2340.28515625
992.909644958079,-2340.2744140625
993.919725980417,-2340.27709960937
994.929807002755,-2340.29711914062
995.939888025092,-2340.32299804687
996.94996904743,-2340.50219726562
997.960050069768,-2340.6025390625
998.970131092106,-2340.68139648438
999.980212114444,-2340.66577148437
1000.99029313678,-2340.6201171875
1002.00037415912,-2340.57348632812
1003.01045518146,-2340.34033203125
1004.02053620379,-2340.1572265625
1005.03061722613,-2340.17309570312
1006.04069824847,-2340.23681640625
1007.05077927081,-2340.2783203125
1008.06086029315,-2340.40600585937
1009.07094131548,-2340.4111328125
1010.08102233782,-2340.43579101562
1011.09110336016,-2340.40307617187
1012.1011843825,-2340.41455078125
1013.11126540484,-2340.41577148438
1014.12134642717,-2340.431640625
1015.13142744951,-2340.48559570313
1016.14150847185,-2340.56323242187
1017.15158949419,-2340.6484375
1018.16167051652,-2340.783203125
1019.17175153886,-2340.97680664062
1020.1818325612,-2340.79614257812
1021.19191358354,-2340.896484375
1022.20199460588,-2340.69213867187
1023.21207562821,-2340.513671875
1024.22215665055,-2340.28466796875
1025.23223767289,-2340.14135742187
1026.24231869523,-2340.13745117187
1027.25239971756,-2340.01635742187
1028.2624807399,-2340.23779296875
1029.27256176224,-2340.50903320312
1030.28264278458,-2340.8115234375
1031.29272380692,-2340.88134765625
1032.30280482925,-2340.8212890625
1033.31288585159,-2340.77661132812
1034.32296687393,-2340.66870117188
1035.33304789627,-2340.57495117188
1036.34312891861,-2340.63720703125
1037.35320994094,-2340.79931640625
1038.36329096328,-2340.91796875
1039.37337198562,-2340.91796875
1040.38345300796,-2340.89282226563
1041.39353403029,-2340.84204101562
1042.40361505263,-2340.84033203125
1043.41369607497,-2340.68627929687
1044.42377709731,-2340.70971679688
1045.43385811965,-2340.64135742187
1046.44393914198,-2340.63110351562
1047.45402016432,-2340.65307617188
1048.46410118666,-2340.75415039062
1049.474182209,-2340.74169921875
1050.48426323133,-2340.70361328125
1051.49434425367,-2340.62377929687
1052.50442527601,-2340.50048828125
1053.51450629835,-2340.48803710937
1054.52458732069,-2340.45068359375
1055.53466834302,-2340.42016601563
1056.54474936536,-2340.40185546875
1057.5548303877,-2340.39697265625
1058.56491141004,-2340.40576171875
1059.57499243238,-2340.37060546875
1060.58507345471,-2340.412109375
1061.59515447705,-2340.48779296875
1062.60523549939,-2340.54931640625
1063.61531652173,-2340.611328125
1064.62539754406,-2340.67944335938
1065.6354785664,-2340.69946289062
1066.64555958874,-2340.74389648437
1067.65564061108,-2340.83813476562
1068.66572163342,-2340.93286132812
1069.67580265575,-2341.0634765625
1070.68588367809,-2340.91577148437
1071.69596470043,-2340.93286132812
1072.70604572277,-2340.96411132812
1073.7161267451,-2341.0009765625
1074.72620776744,-2341.01904296875
1075.73628878978,-2341.09399414062
1076.74636981212,-2341.11547851563
1077.75645083446,-2340.56079101562
1078.76653185679,-2339.64794921875
1079.77661287913,-2339.83618164062
1080.78669390147,-2340.5283203125
1081.79677492381,-2341.11938476562
1082.80685594614,-2340.81225585938
1083.81693696848,-2340.91845703125
1084.82701799082,-2340.8369140625
1085.83709901316,-2340.84912109375
1086.8471800355,-2340.86938476562
1087.85726105783,-2340.8779296875
1088.86734208017,-2340.92065429687
1089.87742310251,-2340.99853515625
1090.88750412485,-2340.93872070313
1091.89758514719,-2340.94384765625
1092.90766616952,-2340.943359375
1093.91774719186,-2340.96533203125
1094.9278282142,-2341.033203125
1095.93790923654,-2341.15869140625
1096.94799025887,-2341.29272460937
1097.95807128121,-2341.31958007812
1098.96815230355,-2341.4306640625
1099.97823332589,-2341.4228515625
1100.98831434823,-2341.30419921875
1101.99839537056,-2341.09399414062
1103.0084763929,-2340.97924804687
1104.01855741524,-2340.91772460937
1105.02863843758,-2340.91430664062
1106.03871945992,-2340.904296875
1107.04880048225,-2340.9189453125
1108.05888150459,-2340.93823242187
1109.06896252693,-2340.95751953125
1110.07904354927,-2341.07397460938
1111.0891245716,-2341.21240234375
1112.09920559394,-2341.25634765625
1113.10928661628,-2341.3544921875
1114.11936763862,-2341.25415039062
1115.12944866096,-2341.24731445312
1116.13952968329,-2341.28344726563
1117.14961070563,-2341.36083984375
1118.15969172797,-2341.39868164063
1119.16977275031,-2341.34594726562
1120.17985377264,-2341.30834960937
1121.18993479498,-2341.310546875
1122.20001581732,-2341.0966796875
1123.21009683966,-2341.091796875
1124.220177862,-2341.1025390625
1125.23025888433,-2341.03588867187
1126.24033990667,-2340.83032226562
1127.25042092901,-2340.5869140625
1128.26050195135,-2340.451171875
1129.27058297368,-2340.36962890625
1130.28066399602,-2340.43310546875
1131.29074501836,-2340.35620117187
1132.3008260407,-2340.31616210937
1133.31090706304,-2340.25415039063
1134.32098808537,-2340.22998046875
1135.33106910771,-2340.201171875
1136.34115013005,-2340.18823242187
1137.35123115239,-2340.1943359375
1138.36131217473,-2340.20336914062
1139.37139319706,-2340.15478515625
1140.3814742194,-2340.0126953125
1141.39155524174,-2339.90307617187
1142.40163626408,-2339.8359375
1143.41171728641,-2339.69140625
1144.42179830875,-2339.59887695312
1145.43187933109,-2339.57470703125
1146.44196035343,-2339.55688476563
1147.45204137577,-2339.58325195313
1148.4621223981,-2339.67065429687
1149.47220342044,-2339.72412109375
1150.48228444278,-2339.52197265625
1151.49236546512,-2339.31567382812
1152.50244648745,-2339.33081054687
1153.51252750979,-2339.21948242187
1154.52260853213,-2339.11889648438
1155.53268955447,-2339.00341796875
1156.54277057681,-2338.92163085937
1157.55285159914,-2338.88549804688
1158.56293262148,-2338.7314453125
1159.57301364382,-2338.48681640625
1160.58309466616,-2338.35083007812
1161.5931756885,-2338.24560546875
1162.60325671083,-2338.33837890625
1163.61333773317,-2338.416015625
1164.62341875551,-2338.40991210937
1165.63349977785,-2338.50366210937
1166.64358080018,-2338.56201171875
1167.65366182252,-2338.50927734375
1168.66374284486,-2338.5322265625
1169.6738238672,-2338.48510742187
1170.68390488954,-2338.41284179687
1171.69398591187,-2338.37255859375
1172.70406693421,-2338.26635742188
1173.71414795655,-2338.1953125
1174.72422897889,-2338.0517578125
1175.73431000122,-2337.88012695312
1176.74439102356,-2337.76342773437
1177.7544720459,-2337.43627929687
1178.76455306824,-2337.31787109375
1179.77463409058,-2337.23315429688
1180.78471511291,-2337.1083984375
1181.79479613525,-2336.76635742187
1182.80487715759,-2336.61938476562
1183.81495817993,-2336.65600585937
1184.82503920227,-2336.59716796875
1185.8351202246,-2336.87060546875
1186.84520124694,-2336.82373046875
1187.85528226928,-2336.72436523437
1188.86536329162,-2336.62548828125
1189.87544431395,-2336.34326171875
1190.88552533629,-2336.1572265625
1191.89560635863,-2336.1572265625
1192.90568738097,-2336.09350585937
1193.91576840331,-2335.9033203125
1194.92584942564,-2336.00659179687
1195.93593044798,-2336.11083984375
1196.94601147032,-2336.1572265625
1197.95609249266,-2336.10473632812
1198.96617351499,-2336.01708984375
1199.97625453733,-2335.83447265625
1200.98633555967,-2335.25317382812
1201.99641658201,-2335.01416015625
1203.00649760435,-2334.96411132813
1204.01657862668,-2334.9521484375
1205.02665964902,-2335.0283203125
1206.03674067136,-2335.05346679688
1207.0468216937,-2334.873046875
1208.05690271604,-2334.66674804687
1209.06698373837,-2334.47631835937
1210.07706476071,-2334.40698242187
1211.08714578305,-2334.37866210937
1212.09722680539,-2334.28759765625
1213.10730782772,-2334.107421875
1214.11738885006,-2333.8671875
1215.1274698724,-2333.71215820312
1216.13755089474,-2333.60888671875
1217.14763191708,-2333.56616210937
1218.15771293941,-2333.52124023437
1219.16779396175,-2333.48193359375
1220.17787498409,-2333.49975585937
1221.18795600643,-2333.53833007813
1222.19803702876,-2333.63940429687
1223.2081180511,-2333.66235351563
1224.21819907344,-2333.63989257812
1225.22828009578,-2333.45239257812
1226.23836111812,-2333.2646484375
1227.24844214045,-2333.13500976563
1228.25852316279,-2332.9228515625
1229.26860418513,-2332.68139648437
1230.27868520747,-2332.60205078125
1231.2887662298,-2332.54077148437
1232.29884725214,-2332.39892578125
1233.30892827448,-2332.24072265625
1234.31900929682,-2332.171875
1235.32909031916,-2332.0263671875
1236.33917134149,-2331.80102539063
1237.34925236383,-2331.71313476562
1238.35933338617,-2331.578125
1239.36941440851,-2331.25439453125
1240.37949543085,-2330.833984375
1241.38957645318,-2330.37573242187
1242.39965747552,-2330.1748046875
1243.40973849786,-2330.13525390625
1244.4198195202,-2330.00732421875
1245.42990054253,-2329.9501953125
1246.43998156487,-2329.86791992187
1247.45006258721,-2329.78002929687
1248.46014360955,-2329.65478515625
1249.47022463189,-2329.59106445312
1250.48030565422,-2329.56567382812
1251.49038667656,-2329.5224609375
1252.5004676989,-2329.27001953125
1253.51054872124,-2328.92749023437
1254.52062974357,-2328.63208007812
1255.53071076591,-2328.4443359375
1256.54079178825,-2328.48828125
1257.55087281059,-2328.44189453125
1258.56095383293,-2328.28540039062
1259.57103485526,-2328.22680664062
1260.5811158776,-2328.15893554687
1261.59119689994,-2328.07788085938
1262.60127792228,-2327.96020507813
1263.61135894462,-2327.9130859375
1264.62143996695,-2327.95288085937
1265.63152098929,-2327.88916015625
1266.64160201163,-2327.63745117188
1267.65168303397,-2327.51904296875
1268.6617640563,-2327.4013671875
1269.67184507864,-2327.34594726562
1270.68192610098,-2327.5693359375
1271.69200712332,-2327.8359375
1272.70208814566,-2327.966796875
1273.71216916799,-2327.77514648437
1274.72225019033,-2327.58325195313
1275.73233121267,-2327.3330078125
1276.74241223501,-2327.244140625
1277.75249325734,-2327.27001953125
1278.76257427968,-2327.4326171875
1279.77265530202,-2327.51586914062
1280.78273632436,-2327.27856445312
1281.7928173467,-2326.900390625
1282.80289836903,-2326.77124023437
1283.81297939137,-2326.5634765625
1284.82306041371,-2326.38916015625
1285.83314143605,-2326.3759765625
1286.84322245839,-2326.38500976562
1287.85330348072,-2326.38720703125
1288.86338450306,-2326.33471679687
1289.8734655254,-2326.3203125
1290.88354654774,-2326.32739257813
1291.89362757007,-2326.30737304687
1292.90370859241,-2326.15576171875
1293.91378961475,-2326.10595703125
1294.92387063709,-2326.20532226563
1295.93395165943,-2326.38110351562
1296.94403268176,-2326.27368164062
1297.9541137041,-2326.15356445312
1298.96419472644,-2326.03662109375
1299.97427574878,-2326.064453125
1300.98435677111,-2326.02954101562
1301.99443779345,-2326.044921875
1303.00451881579,-2326.05786132812
1304.01459983813,-2326.11352539062
1305.02468086047,-2326.51586914062
1306.0347618828,-2326.7001953125
1307.04484290514,-2326.56958007813
1308.05492392748,-2326.37963867188
1309.06500494982,-2326.34497070313
1310.07508597216,-2326.34912109375
1311.08516699449,-2326.34887695312
1312.09524801683,-2326.42333984375
1313.10532903917,-2326.34545898437
1314.11541006151,-2326.20654296875
1315.12549108384,-2325.93896484375
1316.13557210618,-2325.86669921875
1317.14565312852,-2325.84326171875
1318.15573415086,-2325.71997070312
1319.1658151732,-2325.71362304687
1320.17589619553,-2325.66088867187
1321.18597721787,-2326.05444335937
1322.19605824021,-2326.2431640625
1323.20613926255,-2326.267578125
1324.21622028488,-2326.22998046875
1325.22630130722,-2326.21215820313
1326.23638232956,-2326.40161132813
1327.2464633519,-2326.38012695312
1328.25654437424,-2326.39477539062
1329.26662539657,-2326.38427734375
1330.27670641891,-2326.22827148437
1331.28678744125,-2326.0673828125
1332.29686846359,-2326.0029296875
1333.30694948592,-2326.03637695312
1334.31703050826,-2326.06787109375
1335.3271115306,-2326.04345703125
1336.33719255294,-2326.05395507812
1337.34727357528,-2325.93115234375
1338.35735459761,-2325.9375
1339.36743561995,-2325.86694335937
1340.37751664229,-2325.7412109375
1341.38759766463,-2325.658203125
1342.39767868697,-2325.64428710937
1343.4077597093,-2325.60693359375
1344.41784073164,-2325.57153320312
1345.42792175398,-2325.44946289062
1346.43800277632,-2325.43823242188
1347.44808379865,-2325.53857421875
1348.45816482099,-2325.5126953125
1349.46824584333,-2325.50170898437
1350.47832686567,-2325.64819335937
1351.48840788801,-2325.61328125
1352.49848891034,-2325.50805664063
1353.50856993268,-2325.40063476562
1354.51865095502,-2325.19580078125
1355.52873197736,-2325.15600585937
1356.53881299969,-2325.16845703125
1357.54889402203,-2325.07250976562
1358.55897504437,-2324.90209960938
1359.56905606671,-2324.74853515625
1360.57913708905,-2324.740234375
1361.58921811138,-2324.70361328125
1362.59929913372,-2324.69580078125
1363.60938015606,-2324.7138671875
1364.6194611784,-2324.705078125
1365.62954220074,-2324.705078125
1366.63962322307,-2324.72314453125
1367.64970424541,-2324.74951171875
1368.65978526775,-2324.75317382812
1369.66986629009,-2324.82568359375
1370.67994731242,-2324.86328125
1371.69002833476,-2324.79370117187
1372.7001093571,-2324.80541992187
1373.71019037944,-2324.87036132812
1374.72027140178,-2324.88598632812
1375.73035242411,-2324.90087890625
1376.74043344645,-2325.0380859375
1377.75051446879,-2325.1826171875
1378.76059549113,-2325.26904296875
1379.77067651346,-2325.31567382812
1380.7807575358,-2325.130859375
1381.79083855814,-2325.1015625
1382.80091958048,-2324.90844726563
1383.81100060282,-2324.78588867187
1384.82108162515,-2324.79931640625
1385.83116264749,-2324.74047851563
1386.84124366983,-2324.69970703125
1387.85132469217,-2324.66650390625
1388.86140571451,-2324.66235351562
1389.87148673684,-2324.62622070312
1390.88156775918,-2324.71362304687
1391.89164878152,-2324.7275390625
1392.90172980386,-2324.79345703125
1393.91181082619,-2324.8623046875
1394.92189184853,-2324.8876953125
1395.93197287087,-2324.88989257812
1396.94205389321,-2324.96728515625
1397.95213491555,-2324.9677734375
1398.96221593788,-2325.1865234375
1399.97229696022,-2325.20068359375
1400.98237798256,-2325.220703125
1401.9924590049,-2325.22290039062
1403.00254002723,-2325.033203125
1404.01262104957,-2324.814453125
1405.02270207191,-2324.87182617187
1406.03278309425,-2325.01733398438
1407.04286411659,-2324.85302734375
1408.05294513892,-2324.8837890625
1409.06302616126,-2324.88793945312
1410.0731071836,-2325.10498046875
1411.08318820594,-2324.95825195312
1412.09326922828,-2324.86499023438
1413.10335025061,-2324.716796875
1414.11343127295,-2324.626953125
1415.12351229529,-2324.60668945312
1416.13359331763,-2324.5078125
1417.14367433996,-2324.37548828125
1418.1537553623,-2324.63696289062
1419.16383638464,-2324.97631835937
1420.17391740698,-2325
1421.18399842932,-2325.24340820312
1422.19407945165,-2325.12841796875
1423.20416047399,-2325.28344726563
1424.21424149633,-2325.44921875
1425.22432251867,-2325.39819335937
1426.234403541,-2325.037109375
1427.24448456334,-2324.79296875
1428.25456558568,-2324.77978515625
1429.26464660802,-2324.3447265625
1430.27472763036,-2324.2578125
1431.28480865269,-2324.43725585937
1432.29488967503,-2324.35693359375
1433.30497069737,-2324.28344726562
1434.31505171971,-2324.6455078125
1435.32513274204,-2324.662109375
1436.33521376438,-2324.91748046875
1437.34529478672,-2324.91064453125
1438.35537580906,-2325.27124023437
1439.3654568314,-2325.38208007812
1440.37553785373,-2325.34155273437
1441.38561887607,-2325.4970703125
1442.39569989841,-2325.47241210937
1443.40578092075,-2325.57543945313
1444.41586194309,-2325.54809570312
1445.42594296542,-2325.55908203125
1446.43602398776,-2325.72338867187
1447.4461050101,-2325.72607421875
1448.45618603244,-2325.626953125
1449.46626705477,-2325.46166992187
1450.47634807711,-2325.90307617187
1451.48642909945,-2326.28955078125
1452.49651012179,-2326.330078125
1453.50659114413,-2326.10009765625
1454.51667216646,-2326.25341796875
1455.5267531888,-2326.36962890625
1456.53683421114,-2326.28149414063
1457.54691523348,-2326.03686523437
1458.55699625581,-2326.0419921875
1459.56707727815,-2326.38793945312
1460.57715830049,-2326.38818359375
1461.58723932283,-2326.58984375
1462.59732034517,-2326.73168945312
1463.6074013675,-2327.02612304687
1464.61748238984,-2327.20532226562
1465.62756341218,-2327.16918945312
1466.63764443452,-2327.16943359375
1467.64772545686,-2327.19775390625
1468.65780647919,-2327.28784179687
1469.66788750153,-2327.4482421875
1470.67796852387,-2327.62817382812
1471.68804954621,-2327.48486328125
1472.69813056854,-2327.33764648437
1473.70821159088,-2327.33471679688
1474.71829261322,-2327.22241210937
1475.72837363556,-2327.58374023437
1476.7384546579,-2327.677734375
1477.74853568023,-2327.98291015625
1478.75861670257,-2327.93432617187
1479.76869772491,-2327.8212890625
1480.77877874725,-2327.82275390625
1481.78885976958,-2327.85424804687
1482.79894079192,-2327.68823242187
1483.80902181426,-2327.73681640625
1484.8191028366,-2327.85546875
1485.82918385894,-2327.93286132812
1486.83926488127,-2327.93310546875
1487.84934590361,-2327.94116210937
1488.85942692595,-2328.03662109375
1489.86950794829,-2328.14208984375
1490.87958897063,-2328.42309570312
1491.88966999296,-2328.83618164062
1492.8997510153,-2328.79614257812
1493.90983203764,-2328.79760742187
1494.91991305998,-2328.81982421875
1495.92999408231,-2328.81689453125
1496.94007510465,-2328.7607421875
1497.95015612699,-2328.60791015625
1498.96023714933,-2328.74780273437
1499.97031817167,-2328.765625
1500.980399194,-2329.2880859375
1501.99048021634,-2329.322265625
1503.00056123868,-2329.26928710937
1504.01064226102,-2329.22216796875
1505.02072328335,-2329.07348632812
1506.03080430569,-2329.13061523438
1507.04088532803,-2329.12084960937
1508.05096635037,-2329.02124023437
1509.06104737271,-2329.28540039063
1510.07112839504,-2329.37377929687
1511.08120941738,-2329.44750976562
1512.09129043972,-2329.619140625
1513.10137146206,-2329.61596679687
1514.11145248439,-2329.57641601562
1515.12153350673,-2329.533203125
1516.13161452907,-2329.62866210937
1517.14169555141,-2329.93701171875
1518.15177657375,-2330.046875
1519.16185759608,-2330.1923828125
1520.17193861842,-2330.19506835937
1521.18201964076,-2330.2255859375
1522.1921006631,-2330.30297851562
1523.20218168544,-2330.45361328125
1524.21226270777,-2330.30834960937
1525.22234373011,-2330.3876953125
1526.23242475245,-2330.39208984375
1527.24250577479,-2330.4453125
1528.25258679712,-2330.59375
1529.26266781946,-2330.7216796875
1530.2727488418,-2330.8095703125
1531.28282986414,-2330.94799804687
1532.29291088648,-2331.15502929687
1533.30299190881,-2331.13403320313
1534.31307293115,-2330.96997070312
1535.32315395349,-2330.85668945312
1536.33323497583,-2330.82421875
1537.34331599816,-2330.79760742187
1538.3533970205,-2330.75952148437
1539.36347804284,-2330.76025390625
1540.37355906518,-2331.02124023437
1541.38364008752,-2331.23388671875
1542.39372110985,-2331.3720703125
1543.40380213219,-2331.53784179687
1544.41388315453,-2331.625
1545.42396417687,-2331.708984375
1546.43404519921,-2331.70629882812
1547.44412622154,-2331.697265625
1548.45420724388,-2331.74633789063
1549.46428826622,-2331.73852539062
1550.47436928856,-2331.77490234375
1551.48445031089,-2332.01440429688
1552.49453133323,-2332.07348632813
1553.50461235557,-2332.41186523437
1554.51469337791,-2332.52563476562
1555.52477440025,-2332.63256835937
1556.53485542258,-2332.71899414062
1557.54493644492,-2332.40185546875
1558.55501746726,-2331.90869140625
1559.5650984896,-2331.88427734375
1560.57517951193,-2331.74682617187
1561.58526053427,-2331.67944335937
1562.59534155661,-2331.74462890625
1563.60542257895,-2331.81665039062
1564.61550360129,-2331.94555664062
1565.62558462362,-2332.11450195312
1566.63566564596,-2332.1708984375
1567.6457466683,-2332.48681640625
1568.65582769064,-2332.72509765625
1569.66590871298,-2332.64697265625
1570.67598973531,-2332.67236328125
1571.68607075765,-2332.68188476563
1572.69615177999,-2332.66577148437
1573.70623280233,-2332.59423828125
1574.71631382466,-2332.60888671875
1575.726394847,-2332.78637695313
1576.73647586934,-2333.17065429687
1577.74655689168,-2333.44873046875
1578.75663791402,-2333.5234375
1579.76671893635,-2333.43432617187
1580.77679995869,-2333.46875
1581.78688098103,-2333.427734375
1582.79696200337,-2333.26928710937
1583.8070430257,-2333.26123046875
1584.81712404804,-2333.26196289062
1585.82720507038,-2333.25732421875
1586.83728609272,-2333.27099609375
1587.84736711506,-2333.46142578125
1588.85744813739,-2333.50244140625
1589.86752915973,-2333.6005859375
1590.87761018207,-2333.70751953125
1591.88769120441,-2333.80078125
1592.89777222675,-2333.78735351562
1593.90785324908,-2333.728515625
1594.91793427142,-2333.72436523437
1595.92801529376,-2333.87963867187
1596.9380963161,-2333.9111328125
1597.94817733843,-2333.92260742187
1598.95825836077,-2333.91528320313
1599.96833938311,-2333.92895507812
1600.97842040545,-2334.01708984375
1601.98850142779,-2333.90502929687
1602.99858245012,-2333.94067382812
1604.00866347246,-2334.28881835937
1605.0187444948,-2334.27709960938
1606.02882551714,-2334.28125
1607.03890653947,-2334.28271484375
1608.04898756181,-2334.27612304687
1609.05906858415,-2334.41455078125
1610.06914960649,-2334.58374023437
1611.07923062883,-2334.61938476563
1612.08931165116,-2334.61352539062
1613.0993926735,-2334.611328125
1614.10947369584,-2334.6005859375
1615.11955471818,-2334.60668945313
1616.12963574051,-2334.58642578125
1617.13971676285,-2334.5478515625
1618.14979778519,-2334.57958984375
1619.15987880753,-2334.86059570312
1620.16995982987,-2334.88842773437
1621.1800408522,-2334.95947265625
1622.19012187454,-2335.00561523438
1623.20020289688,-2335.01635742188
1624.21028391922,-2335.04077148437
1625.22036494156,-2335.12377929687
1626.23044596389,-2335.40576171875
1627.24052698623,-2335.77880859375
1628.25060800857,-2335.9658203125
1629.26068903091,-2336.177734375
1630.27077005324,-2336.23901367188
1631.28085107558,-2336.26831054687
1632.29093209792,-2336.32568359375
1633.30101312026,-2336.51000976562
1634.3110941426,-2336.65869140625
1635.32117516493,-2336.95654296875
1636.33125618727,-2336.72778320312
1637.34133720961,-2336.455078125
1638.35141823195,-2336.37353515625
1639.36149925428,-2336.18212890625
1640.37158027662,-2336.2177734375
1641.38166129896,-2336.38134765625
1642.3917423213,-2336.57568359375
1643.40182334364,-2336.6005859375
1644.41190436597,-2336.6064453125
1645.42198538831,-2336.62524414062
1646.43206641065,-2336.70629882812
1647.44214743299,-2336.79345703125
1648.45222845533,-2336.88793945312
1649.46230947766,-2337.13793945312
1650.4723905,-2337.2685546875
1651.48247152234,-2337.45361328125
1652.49255254468,-2337.45263671875
1653.50263356701,-2337.45483398437
1654.51271458935,-2337.49072265625
1655.52279561169,-2337.58032226562
1656.53287663403,-2337.71533203125
1657.54295765637,-2337.84838867187
1658.5530386787,-2338.04858398438
1659.56311970104,-2338.04174804688
1660.57320072338,-2338.060546875
1661.58328174572,-2338.12084960937
1662.59336276805,-2338.14892578125
1663.60344379039,-2338.28540039062
1664.61352481273,-2338.29052734375
1665.62360583507,-2338.27124023437
1666.63368685741,-2338.3056640625
1667.64376787974,-2338.43310546875
1668.65384890208,-2338.40673828125
1669.66392992442,-2338.67724609375
1670.67401094676,-2339.02221679687
1671.6840919691,-2339.14794921875
1672.69417299143,-2339.44213867187
1673.70425401377,-2339.49389648437
1674.71433503611,-2339.71997070312
1675.72441605845,-2339.64868164062
1676.73449708078,-2339.52490234375
1677.74457810312,-2339.39233398437
1678.75465912546,-2339.41040039062
1679.7647401478,-2339.49584960938
1680.77482117014,-2339.65454101562
1681.78490219247,-2339.79272460937
1682.79498321481,-2339.8662109375
1683.80506423715,-2339.90600585937
1684.81514525949,-2339.94482421875
1685.82522628182,-2340.0205078125
1686.83530730416,-2340.04711914063
1687.8453883265,-2340.01245117188
1688.85546934884,-2339.96215820313
1689.86555037118,-2340.12963867187
1690.87563139351,-2339.99267578125
1691.88571241585,-2340.00170898438
1692.89579343819,-2339.99584960937
1693.90587446053,-2339.97680664062
1694.91595548287,-2339.96459960938
1695.9260365052,-2339.86303710937
1696.93611752754,-2339.779296875
1697.94619854988,-2339.9951171875
1698.95627957222,-2340.23608398437
1699.96636059455,-2340.52758789062
1700.97644161689,-2340.71899414062
1701.98652263923,-2340.86083984375
1702.99660366157,-2340.9443359375
1704.00668468391,-2341.03271484375
1705.01676570624,-2341.19189453125
1706.02684672858,-2341.43481445312
1707.03692775092,-2341.46704101562
1708.04700877326,-2341.60107421875
1709.05708979559,-2341.69116210937
1710.06717081793,-2341.55712890625
1711.07725184027,-2341.24658203125
1712.08733286261,-2340.8349609375
1713.09741388495,-2340.89379882812
1714.10749490728,-2340.9482421875
1715.11757592962,-2341.080078125
1716.12765695196,-2341.29370117187
1717.1377379743,-2341.44311523437
1718.14781899663,-2341.482421875
1719.15790001897,-2341.48486328125
1720.16798104131,-2341.39184570312
1721.17806206365,-2341.2763671875
1722.18814308599,-2341.22827148437
1723.19822410832,-2341.20849609375
1724.20830513066,-2341.20849609375
1725.218386153,-2341.19213867187
1726.22846717534,-2341.28344726563
1727.23854819768,-2341.46044921875
1728.24862922001,-2341.453125
1729.25871024235,-2341.36181640625
1730.26879126469,-2341.4345703125
